"vars_manip_1","vars_manip_2","vars_manip","distrib","Cell_population","Cell2_population","relativecA","relativeI","cA","irate","relativeR","relativeChi","Chi","relativecR","cR","relativeY","Y","relativeb","b","Cell2_Cell1"
"b","cR","b_vs_cR","global",8.9452e+11,203920000,NA,NA,NA,NA,NA,NA,NA,0.44,2.25e-14,NA,NA,0.1,30,0.00022796583642624
"b","cR","b_vs_cR","global",8.9516e+11,143490000,NA,NA,NA,NA,NA,NA,NA,0.44,2.25e-14,NA,NA,1,30,0.000160295366191519
"b","cR","b_vs_cR","global",8.9953e+11,90740000,NA,NA,NA,NA,NA,NA,NA,0.44,2.25e-14,NA,NA,10,30,0.000100874901337365
"b","cR","b_vs_cR","global",8.9654e+11,1.08e+08,NA,NA,NA,NA,NA,NA,NA,0.44,2.25e-14,NA,NA,3.1623,30,0.000120463113748411
"b","cR","b_vs_cR","global",8.9467e+11,181830000,NA,NA,NA,NA,NA,NA,NA,0.44,2.25e-14,NA,NA,0.31623,30,0.000203236947701387
"b","I","b_vs_I","global",3.6212e+11,7.2085e+10,NA,100,NA,1e-14,0.01,NA,NA,NA,NA,NA,NA,0.1,30,0.199063846238816
"b","I","b_vs_I","global",1.6007e+11,6732600000,NA,100,NA,1e-14,0.01,NA,NA,NA,NA,NA,NA,1,30,0.0420603485974886
"b","I","b_vs_I","global",1.1589e+11,679330000,NA,100,NA,1e-14,0.01,NA,NA,NA,NA,NA,NA,10,30,0.00586185175597549
"b","I","b_vs_I","global",1.2958e+11,2133900000,NA,100,NA,1e-14,0.01,NA,NA,NA,NA,NA,NA,3.1623,30,0.016467819107887
"b","I","b_vs_I","global",2.2279e+11,2.1157e+10,NA,100,NA,1e-14,0.01,NA,NA,NA,NA,NA,NA,0.31623,30,0.094963867319
"b","I","b_vs_I","global",6.3179e+11,3.631e+11,NA,10,NA,1e-14,0.1,NA,NA,NA,NA,NA,NA,0.1,30,0.574716282308995
"b","I","b_vs_I","global",1.6682e+11,6.7529e+10,NA,10,NA,1e-14,0.1,NA,NA,NA,NA,NA,NA,1,30,0.404801582544059
"b","I","b_vs_I","global",2.6879e+10,7651900000,NA,10,NA,1e-14,0.1,NA,NA,NA,NA,NA,NA,10,30,0.284679489564344
"b","I","b_vs_I","global",7.0175e+10,2.331e+10,NA,10,NA,1e-14,0.1,NA,NA,NA,NA,NA,NA,3.1623,30,0.33216957605985
"b","I","b_vs_I","global",3.5323e+11,1.7423e+11,NA,10,NA,1e-14,0.1,NA,NA,NA,NA,NA,NA,0.31623,30,0.493248025365909
"b","I","b_vs_I","global",8.3678e+11,8.3678e+11,NA,1,NA,1e-14,1,NA,NA,NA,NA,NA,NA,0.1,30,1
"b","I","b_vs_I","global",4.4701e+11,4.4701e+11,NA,1,NA,1e-14,1,NA,NA,NA,NA,NA,NA,1,30,1
"b","I","b_vs_I","global",7.9013e+10,7.9013e+10,NA,1,NA,1e-14,1,NA,NA,NA,NA,NA,NA,10,30,1
"b","I","b_vs_I","global",2.1093e+11,2.1093e+11,NA,1,NA,1e-14,1,NA,NA,NA,NA,NA,NA,3.1623,30,1
"b","I","b_vs_I","global",6.9185e+11,6.9185e+11,NA,1,NA,1e-14,1,NA,NA,NA,NA,NA,NA,0.31623,30,1
"b","I","b_vs_I","global",8.8372e+11,2.5142e+12,NA,0.1,NA,1e-14,10,NA,NA,NA,NA,NA,NA,0.1,30,2.8450187842303
"b","I","b_vs_I","global",7.6614e+11,1.6691e+12,NA,0.1,NA,1e-14,10,NA,NA,NA,NA,NA,NA,1,30,2.17858354869867
"b","I","b_vs_I","global",3.5071e+11,6.0131e+11,NA,0.1,NA,1e-14,10,NA,NA,NA,NA,NA,NA,10,30,1.71455048330529
"b","I","b_vs_I","global",5.9205e+11,1.1181e+12,NA,0.1,NA,1e-14,10,NA,NA,NA,NA,NA,NA,3.1623,30,1.88852292880669
"b","I","b_vs_I","global",8.5095e+11,2.1544e+12,NA,0.1,NA,1e-14,10,NA,NA,NA,NA,NA,NA,0.31623,30,2.53175862271579
"b","I","b_vs_I","global",8.9701e+11,1.4424e+14,NA,0.01,NA,1e-14,100,NA,NA,NA,NA,NA,NA,0.1,30,160.800882933301
"b","I","b_vs_I","global",8.6519e+11,1.3797e+13,NA,0.01,NA,1e-14,100,NA,NA,NA,NA,NA,NA,1,30,15.9467862550422
"b","I","b_vs_I","global",7.1223e+11,3.1143e+12,NA,0.01,NA,1e-14,100,NA,NA,NA,NA,NA,NA,10,30,4.37260435533465
"b","I","b_vs_I","global",8.1629e+11,6.1713e+12,NA,0.01,NA,1e-14,100,NA,NA,NA,NA,NA,NA,3.1623,30,7.56018081809161
"b","I","b_vs_I","global",8.862e+11,3.7649e+13,NA,0.01,NA,1e-14,100,NA,NA,NA,NA,NA,NA,0.31623,30,42.483638004965
"b","Y","b_vs_Y","global",8.9106e+11,4.6831e+10,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.84,1.229e+10,0.1,30,0.0525565057347429
"b","Y","b_vs_Y","global",8.4711e+11,4.4469e+10,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.84,1.229e+10,1,30,0.0524949534298969
"b","Y","b_vs_Y","global",5.6339e+11,2.9559e+10,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.84,1.229e+10,10,30,0.0524663199559808
"b","Y","b_vs_Y","global",7.5644e+11,3.9686e+10,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.84,1.229e+10,3.1623,30,0.0524641742900957
"b","Y","b_vs_Y","global",8.8013e+11,4.6236e+10,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.84,1.229e+10,0.31623,30,0.0525331485121516
"b","Y","b_vs_Y","global",8.3678e+11,8.3678e+11,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1.229e+10,0.1,30,1
"b","Y","b_vs_Y","global",4.4701e+11,4.4701e+11,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1.229e+10,1,30,1
"b","Y","b_vs_Y","global",7.9013e+10,7.9013e+10,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1.229e+10,10,30,1
"b","Y","b_vs_Y","global",2.1093e+11,2.1093e+11,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1.229e+10,3.1623,30,1
"b","Y","b_vs_Y","global",6.9185e+11,6.9185e+11,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1.229e+10,0.31623,30,1
"b","Y","b_vs_Y","global",2.9373e+11,9.7411e+12,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.19,1.229e+10,0.1,30,33.1634494263439
"b","Y","b_vs_Y","global",2.8946e+10,9.573e+11,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.19,1.229e+10,1,30,33.0719270365508
"b","Y","b_vs_Y","global",2933200000,9.5418e+10,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.19,1.229e+10,10,30,32.5303422882858
"b","Y","b_vs_Y","global",9171500000,3.0198e+11,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.19,1.229e+10,3.1623,30,32.9259117919642
"b","Y","b_vs_Y","global",9.187e+10,3.0445e+12,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.19,1.229e+10,0.31623,30,33.1392184608686
"b","Y","b_vs_Y","global",8410900000,1.5749e+13,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.41,1.229e+10,0.1,30,1872.45122400694
"b","Y","b_vs_Y","global",6.8e+08,1.0873e+12,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.41,1.229e+10,1,30,1598.97058823529
"b","Y","b_vs_Y","global",116080000,1.0536e+11,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.41,1.229e+10,10,30,907.649896623019
"b","Y","b_vs_Y","global",253260000,3.3568e+11,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.41,1.229e+10,3.1623,30,1325.43631051094
"b","Y","b_vs_Y","global",2092200000,3.7181e+12,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.41,1.229e+10,0.31623,30,1777.12455788166
"b","Y","b_vs_Y","global",8.9422e+11,4437300000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.71,1.229e+10,0.1,30,0.00496220169533225
"b","Y","b_vs_Y","global",8.9079e+11,4360100000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.71,1.229e+10,1,30,0.00489464407997396
"b","Y","b_vs_Y","global",8.5276e+11,4126100000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.71,1.229e+10,10,30,0.00483852432102819
"b","Y","b_vs_Y","global",8.8201e+11,4.283e+09,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.71,1.229e+10,3.1623,30,0.00485595401412682
"b","Y","b_vs_Y","global",8.9341e+11,4.411e+09,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.71,1.229e+10,0.31623,30,0.00493726284684523
"b","cA","b_vs_cA","local",4.5032e+12,4.5032e+12,0.44,NA,4.17e-16,NA,NA,NA,NA,NA,NA,NA,NA,0.1,30,1
"b","cA","b_vs_cA","local",2.4675e+12,2.4675e+12,0.44,NA,4.17e-16,NA,NA,NA,NA,NA,NA,NA,NA,1,30,1
"b","cA","b_vs_cA","local",4.6471e+11,4.6471e+11,0.44,NA,4.17e-16,NA,NA,NA,NA,NA,NA,NA,NA,10,30,1
"b","cA","b_vs_cA","local",1.1982e+12,1.1982e+12,0.44,NA,4.17e-16,NA,NA,NA,NA,NA,NA,NA,NA,3.1623,30,1
"b","cA","b_vs_cA","local",3.7526e+12,3.7526e+12,0.44,NA,4.17e-16,NA,NA,NA,NA,NA,NA,NA,NA,0.31623,30,1
"b","cA","b_vs_cA","local",4.5038e+12,4.5038e+12,0.67,NA,4.17e-16,NA,NA,NA,NA,NA,NA,NA,NA,0.1,30,1
"b","cA","b_vs_cA","local",2.4677e+12,2.4677e+12,0.67,NA,4.17e-16,NA,NA,NA,NA,NA,NA,NA,NA,1,30,1
"b","cA","b_vs_cA","local",4.6471e+11,4.6471e+11,0.67,NA,4.17e-16,NA,NA,NA,NA,NA,NA,NA,NA,10,30,1
"b","cA","b_vs_cA","local",1.1982e+12,1.1982e+12,0.67,NA,4.17e-16,NA,NA,NA,NA,NA,NA,NA,NA,3.1623,30,1
"b","cA","b_vs_cA","local",3.753e+12,3.753e+12,0.67,NA,4.17e-16,NA,NA,NA,NA,NA,NA,NA,NA,0.31623,30,1
"b","cA","b_vs_cA","local",4.5047e+12,4.5047e+12,1,NA,4.17e-16,NA,NA,NA,NA,NA,NA,NA,NA,0.1,30,1
"b","cA","b_vs_cA","local",2.4679e+12,2.4679e+12,1,NA,4.17e-16,NA,NA,NA,NA,NA,NA,NA,NA,1,30,1
"b","cA","b_vs_cA","local",4.6472e+11,4.6472e+11,1,NA,4.17e-16,NA,NA,NA,NA,NA,NA,NA,NA,10,30,1
"b","cA","b_vs_cA","local",1.1983e+12,1.1983e+12,1,NA,4.17e-16,NA,NA,NA,NA,NA,NA,NA,NA,3.1623,30,1
"b","cA","b_vs_cA","local",3.7537e+12,3.7537e+12,1,NA,4.17e-16,NA,NA,NA,NA,NA,NA,NA,NA,0.31623,30,1
"b","cA","b_vs_cA","local",4.506e+12,4.506e+12,1.5,NA,4.17e-16,NA,NA,NA,NA,NA,NA,NA,NA,0.1,30,1
"b","cA","b_vs_cA","local",2.4683e+12,2.4683e+12,1.5,NA,4.17e-16,NA,NA,NA,NA,NA,NA,NA,NA,1,30,1
"b","cA","b_vs_cA","local",4.6474e+11,4.6474e+11,1.5,NA,4.17e-16,NA,NA,NA,NA,NA,NA,NA,NA,10,30,1
"b","cA","b_vs_cA","local",1.1984e+12,1.1984e+12,1.5,NA,4.17e-16,NA,NA,NA,NA,NA,NA,NA,NA,3.1623,30,1
"b","cA","b_vs_cA","local",3.7546e+12,3.7546e+12,1.5,NA,4.17e-16,NA,NA,NA,NA,NA,NA,NA,NA,0.31623,30,1
"b","cA","b_vs_cA","local",4.508e+12,4.508e+12,2.25,NA,4.17e-16,NA,NA,NA,NA,NA,NA,NA,NA,0.1,30,1
"b","cA","b_vs_cA","local",2.4689e+12,2.4689e+12,2.25,NA,4.17e-16,NA,NA,NA,NA,NA,NA,NA,NA,1,30,1
"b","cA","b_vs_cA","local",4.6476e+11,4.6476e+11,2.25,NA,4.17e-16,NA,NA,NA,NA,NA,NA,NA,NA,10,30,1
"b","cA","b_vs_cA","local",1.1985e+12,1.1985e+12,2.25,NA,4.17e-16,NA,NA,NA,NA,NA,NA,NA,NA,3.1623,30,1
"b","cA","b_vs_cA","local",3.756e+12,3.756e+12,2.25,NA,4.17e-16,NA,NA,NA,NA,NA,NA,NA,NA,0.31623,30,1
"b","Chi","b_vs_Chi","local",4.5055e+12,4.4895e+12,NA,NA,NA,NA,NA,0.42,315,NA,NA,NA,NA,0.1,30,0.996448784818555
"b","Chi","b_vs_Chi","local",2.47e+12,2.465e+12,NA,NA,NA,NA,NA,0.42,315,NA,NA,NA,NA,1,30,0.997975708502024
"b","Chi","b_vs_Chi","local",4.6487e+11,4.6468e+11,NA,NA,NA,NA,NA,0.42,315,NA,NA,NA,NA,10,30,0.999591283584658
"b","Chi","b_vs_Chi","local",1.1991e+12,1.1978e+12,NA,NA,NA,NA,NA,0.42,315,NA,NA,NA,NA,3.1623,30,0.998915853556834
"b","Chi","b_vs_Chi","local",3.7557e+12,3.7445e+12,NA,NA,NA,NA,NA,0.42,315,NA,NA,NA,NA,0.31623,30,0.997017866176745
"b","Chi","b_vs_Chi","local",4.498e+12,4.6275e+12,NA,NA,NA,NA,NA,5.62,315,NA,NA,NA,NA,0.1,30,1.02879057358826
"b","Chi","b_vs_Chi","local",2.4518e+12,2.4915e+12,NA,NA,NA,NA,NA,5.62,315,NA,NA,NA,NA,1,30,1.01619218533322
"b","Chi","b_vs_Chi","local",4.6358e+11,4.6511e+11,NA,NA,NA,NA,NA,5.62,315,NA,NA,NA,NA,10,30,1.00330040122525
"b","Chi","b_vs_Chi","local",1.1923e+12,1.2019e+12,NA,NA,NA,NA,NA,5.62,315,NA,NA,NA,NA,3.1623,30,1.00805166484945
"b","Chi","b_vs_Chi","local",3.7372e+12,3.8275e+12,NA,NA,NA,NA,NA,5.62,315,NA,NA,NA,NA,0.31623,30,1.0241624745799
"b","Chi","b_vs_Chi","local",4.5047e+12,4.5047e+12,NA,NA,NA,NA,NA,1,315,NA,NA,NA,NA,0.1,30,1
"b","Chi","b_vs_Chi","local",2.4679e+12,2.4679e+12,NA,NA,NA,NA,NA,1,315,NA,NA,NA,NA,1,30,1
"b","Chi","b_vs_Chi","local",4.6472e+11,4.6472e+11,NA,NA,NA,NA,NA,1,315,NA,NA,NA,NA,10,30,1
"b","Chi","b_vs_Chi","local",1.1983e+12,1.1983e+12,NA,NA,NA,NA,NA,1,315,NA,NA,NA,NA,3.1623,30,1
"b","Chi","b_vs_Chi","local",3.7537e+12,3.7537e+12,NA,NA,NA,NA,NA,1,315,NA,NA,NA,NA,0.31623,30,1
"b","Chi","b_vs_Chi","local",4.5059e+12,4.4833e+12,NA,NA,NA,NA,NA,0.18,315,NA,NA,NA,NA,0.1,30,0.994984353847178
"b","Chi","b_vs_Chi","local",2.4708e+12,2.4638e+12,NA,NA,NA,NA,NA,0.18,315,NA,NA,NA,NA,1,30,0.997166909502995
"b","Chi","b_vs_Chi","local",4.6493e+11,4.6466e+11,NA,NA,NA,NA,NA,0.18,315,NA,NA,NA,NA,10,30,0.9994192674166
"b","Chi","b_vs_Chi","local",1.1994e+12,1.1977e+12,NA,NA,NA,NA,NA,0.18,315,NA,NA,NA,NA,3.1623,30,0.998582624645656
"b","Chi","b_vs_Chi","local",3.7566e+12,3.7407e+12,NA,NA,NA,NA,NA,0.18,315,NA,NA,NA,NA,0.31623,30,0.995767449289251
"b","Chi","b_vs_Chi","local",4.5027e+12,4.5407e+12,NA,NA,NA,NA,NA,2.37,315,NA,NA,NA,NA,0.1,30,1.00843938081595
"b","Chi","b_vs_Chi","local",2.4632e+12,2.4749e+12,NA,NA,NA,NA,NA,2.37,315,NA,NA,NA,NA,1,30,1.00474991880481
"b","Chi","b_vs_Chi","local",4.6439e+11,4.6484e+11,NA,NA,NA,NA,NA,2.37,315,NA,NA,NA,NA,10,30,1.00096901311398
"b","Chi","b_vs_Chi","local",1.1965e+12,1.1994e+12,NA,NA,NA,NA,NA,2.37,315,NA,NA,NA,NA,3.1623,30,1.00242373589636
"b","Chi","b_vs_Chi","local",3.7488e+12,3.7754e+12,NA,NA,NA,NA,NA,2.37,315,NA,NA,NA,NA,0.31623,30,1.00709560392659
"b","cR","b_vs_cR","local",4.7965e+12,1.1124e+10,NA,NA,NA,NA,NA,NA,NA,0.67,2.25e-14,NA,NA,0.1,30,0.00231919107682685
"b","cR","b_vs_cR","local",4.7544e+12,1.096e+10,NA,NA,NA,NA,NA,NA,NA,0.67,2.25e-14,NA,NA,1,30,0.00230523304728252
"b","cR","b_vs_cR","local",4.5201e+12,1.037e+10,NA,NA,NA,NA,NA,NA,NA,0.67,2.25e-14,NA,NA,10,30,0.00229419703103914
"b","cR","b_vs_cR","local",4.6804e+12,1.0754e+10,NA,NA,NA,NA,NA,NA,NA,0.67,2.25e-14,NA,NA,3.1623,30,0.00229766686607982
"b","cR","b_vs_cR","local",4.7853e+12,1.1073e+10,NA,NA,NA,NA,NA,NA,NA,0.67,2.25e-14,NA,NA,0.31623,30,0.00231396150711554
"b","cR","b_vs_cR","local",4.5047e+12,4.5047e+12,NA,NA,NA,NA,NA,NA,NA,1,2.25e-14,NA,NA,0.1,30,1
"b","cR","b_vs_cR","local",2.4679e+12,2.4679e+12,NA,NA,NA,NA,NA,NA,NA,1,2.25e-14,NA,NA,1,30,1
"b","cR","b_vs_cR","local",4.6472e+11,4.6472e+11,NA,NA,NA,NA,NA,NA,NA,1,2.25e-14,NA,NA,10,30,1
"b","cR","b_vs_cR","local",1.1983e+12,1.1983e+12,NA,NA,NA,NA,NA,NA,NA,1,2.25e-14,NA,NA,3.1623,30,1
"b","cR","b_vs_cR","local",3.7537e+12,3.7537e+12,NA,NA,NA,NA,NA,NA,NA,1,2.25e-14,NA,NA,0.31623,30,1
"b","cR","b_vs_cR","local",1.2599e+10,1.2319e+14,NA,NA,NA,NA,NA,NA,NA,1.5,2.25e-14,NA,NA,0.1,30,9777.76013969363
"b","cR","b_vs_cR","local",1036100000,9.2617e+12,NA,NA,NA,NA,NA,NA,NA,1.5,2.25e-14,NA,NA,1,30,8939.00202683139
"b","cR","b_vs_cR","local",156540000,9.602e+11,NA,NA,NA,NA,NA,NA,NA,1.5,2.25e-14,NA,NA,10,30,6133.89548997061
"b","cR","b_vs_cR","local",372960000,2.9629e+12,NA,NA,NA,NA,NA,NA,NA,1.5,2.25e-14,NA,NA,3.1623,30,7944.28356928357
"b","cR","b_vs_cR","local",3191100000,3.0431e+13,NA,NA,NA,NA,NA,NA,NA,1.5,2.25e-14,NA,NA,0.31623,30,9536.21008429695
"b","cR","b_vs_cR","local",184120000,2.4284e+14,NA,NA,NA,NA,NA,NA,NA,2.25,2.25e-14,NA,NA,0.1,30,1318922.44188573
"b","cR","b_vs_cR","local",115110000,1.7689e+13,NA,NA,NA,NA,NA,NA,NA,2.25,2.25e-14,NA,NA,1,30,153670.40222396
"b","cR","b_vs_cR","local",61177000,1.7987e+12,NA,NA,NA,NA,NA,NA,NA,2.25,2.25e-14,NA,NA,10,30,29401.5724863919
"b","cR","b_vs_cR","local",78571000,5.5988e+12,NA,NA,NA,NA,NA,NA,NA,2.25,2.25e-14,NA,NA,3.1623,30,71257.8432245994
"b","cR","b_vs_cR","local",157490000,5.8921e+13,NA,NA,NA,NA,NA,NA,NA,2.25,2.25e-14,NA,NA,0.31623,30,374125.341291511
"b","cR","b_vs_cR","local",4.7977e+12,341790000,NA,NA,NA,NA,NA,NA,NA,0.44,2.25e-14,NA,NA,0.1,30,7.12403860183004e-05
"b","cR","b_vs_cR","local",4.7705e+12,272440000,NA,NA,NA,NA,NA,NA,NA,0.44,2.25e-14,NA,NA,1,30,5.71093176815847e-05
"b","cR","b_vs_cR","local",4.654e+12,214150000,NA,NA,NA,NA,NA,NA,NA,0.44,2.25e-14,NA,NA,10,30,4.60141813493769e-05
"b","cR","b_vs_cR","local",4.7273e+12,234100000,NA,NA,NA,NA,NA,NA,NA,0.44,2.25e-14,NA,NA,3.1623,30,4.95208681488376e-05
"b","cR","b_vs_cR","local",4.7903e+12,315440000,NA,NA,NA,NA,NA,NA,NA,0.44,2.25e-14,NA,NA,0.31623,30,6.58497380122331e-05
"b","I","b_vs_I","local",2.1799e+12,4.1526e+11,NA,100,NA,1e-14,0.01,NA,NA,NA,NA,NA,NA,0.1,30,0.1904949768338
"b","I","b_vs_I","local",4.2507e+11,5.0265e+10,NA,100,NA,1e-14,0.01,NA,NA,NA,NA,NA,NA,1,30,0.118251111581622
"b","I","b_vs_I","local",8.1614e+10,5539300000,NA,100,NA,1e-14,0.01,NA,NA,NA,NA,NA,NA,10,30,0.0678719337368589
"b","I","b_vs_I","local",1.862e+11,1.6795e+10,NA,100,NA,1e-14,0.01,NA,NA,NA,NA,NA,NA,3.1623,30,0.0901987110633727
"b","I","b_vs_I","local",9.6075e+11,1.4685e+11,NA,100,NA,1e-14,0.01,NA,NA,NA,NA,NA,NA,0.31623,30,0.152849336455894
"b","I","b_vs_I","local",3.5952e+12,1.85e+12,NA,10,NA,1e-14,0.1,NA,NA,NA,NA,NA,NA,0.1,30,0.514574988874054
"b","I","b_vs_I","local",9.0549e+11,4.2524e+11,NA,10,NA,1e-14,0.1,NA,NA,NA,NA,NA,NA,1,30,0.469624181382456
"b","I","b_vs_I","local",1.1584e+11,5.2473e+10,NA,10,NA,1e-14,0.1,NA,NA,NA,NA,NA,NA,10,30,0.452978245856354
"b","I","b_vs_I","local",3.3923e+11,1.5441e+11,NA,10,NA,1e-14,0.1,NA,NA,NA,NA,NA,NA,3.1623,30,0.455177902897739
"b","I","b_vs_I","local",2.0443e+12,1.0086e+12,NA,10,NA,1e-14,0.1,NA,NA,NA,NA,NA,NA,0.31623,30,0.493371814312968
"b","I","b_vs_I","local",4.5047e+12,4.5047e+12,NA,1,NA,1e-14,1,NA,NA,NA,NA,NA,NA,0.1,30,1
"b","I","b_vs_I","local",2.4679e+12,2.4679e+12,NA,1,NA,1e-14,1,NA,NA,NA,NA,NA,NA,1,30,1
"b","I","b_vs_I","local",4.6472e+11,4.6472e+11,NA,1,NA,1e-14,1,NA,NA,NA,NA,NA,NA,10,30,1
"b","I","b_vs_I","local",1.1983e+12,1.1983e+12,NA,1,NA,1e-14,1,NA,NA,NA,NA,NA,NA,3.1623,30,1
"b","I","b_vs_I","local",3.7537e+12,3.7537e+12,NA,1,NA,1e-14,1,NA,NA,NA,NA,NA,NA,0.31623,30,1
"b","I","b_vs_I","local",4.7444e+12,9.887e+12,NA,0.1,NA,1e-14,10,NA,NA,NA,NA,NA,NA,0.1,30,2.08393052862322
"b","I","b_vs_I","local",4.0879e+12,7.7348e+12,NA,0.1,NA,1e-14,10,NA,NA,NA,NA,NA,NA,1,30,1.89212064874385
"b","I","b_vs_I","local",1.8758e+12,3.0592e+12,NA,0.1,NA,1e-14,10,NA,NA,NA,NA,NA,NA,10,30,1.63087749226996
"b","I","b_vs_I","local",3.1439e+12,5.4975e+12,NA,0.1,NA,1e-14,10,NA,NA,NA,NA,NA,NA,3.1623,30,1.74862432011196
"b","I","b_vs_I","local",4.5596e+12,9.1791e+12,NA,0.1,NA,1e-14,10,NA,NA,NA,NA,NA,NA,0.31623,30,2.01313711729099
"b","I","b_vs_I","local",4.8595e+12,7.0368e+13,NA,0.01,NA,1e-14,100,NA,NA,NA,NA,NA,NA,0.1,30,14.4805021092705
"b","I","b_vs_I","local",4.6409e+12,2.5322e+13,NA,0.01,NA,1e-14,100,NA,NA,NA,NA,NA,NA,1,30,5.45626925811804
"b","I","b_vs_I","local",3.7529e+12,1.1677e+13,NA,0.01,NA,1e-14,100,NA,NA,NA,NA,NA,NA,10,30,3.11146047056943
"b","I","b_vs_I","local",4.3505e+12,1.7534e+13,NA,0.01,NA,1e-14,100,NA,NA,NA,NA,NA,NA,3.1623,30,4.03034134007585
"b","I","b_vs_I","local",4.7736e+12,3.7828e+13,NA,0.01,NA,1e-14,100,NA,NA,NA,NA,NA,NA,0.31623,30,7.92441763029998
"b","Y","b_vs_Y","local",4.7789e+12,2.5045e+11,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.84,1.229e+10,0.1,1e-14,0.0524074577831719
"b","Y","b_vs_Y","local",4.5126e+12,2.3644e+11,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.84,1.229e+10,1,1e-14,0.0523955147808359
"b","Y","b_vs_Y","local",2.9569e+12,1.549e+11,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.84,1.229e+10,10,1e-14,0.052385944739423
"b","Y","b_vs_Y","local",3.9966e+12,2.0937e+11,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.84,1.229e+10,3.1623,1e-14,0.0523870289746284
"b","Y","b_vs_Y","local",4.7111e+12,2.4687e+11,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.84,1.229e+10,0.31623,1e-14,0.0524017745324871
"b","Y","b_vs_Y","local",4.5047e+12,4.5047e+12,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1.229e+10,0.1,1e-14,1
"b","Y","b_vs_Y","local",2.4679e+12,2.4679e+12,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1.229e+10,1,1e-14,1
"b","Y","b_vs_Y","local",4.6472e+11,4.6472e+11,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1.229e+10,10,1e-14,1
"b","Y","b_vs_Y","local",1.1983e+12,1.1983e+12,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1.229e+10,3.1623,1e-14,1
"b","Y","b_vs_Y","local",3.7537e+12,3.7537e+12,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1.229e+10,0.31623,1e-14,1
"b","Y","b_vs_Y","local",1.6927e+12,5.6119e+13,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.19,1.229e+10,0.1,1e-14,33.1535416789744
"b","Y","b_vs_Y","local",1.8552e+11,6.1547e+12,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.19,1.229e+10,1,1e-14,33.1753988788271
"b","Y","b_vs_Y","local",2.0123e+10,6.6613e+11,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.19,1.229e+10,10,1e-14,33.1029170600805
"b","Y","b_vs_Y","local",6.1184e+10,2.0288e+12,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.19,1.229e+10,3.1623,1e-14,33.1589958158996
"b","Y","b_vs_Y","local",5.6077e+11,1.8603e+13,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.19,1.229e+10,0.31623,1e-14,33.174028567862
"b","Y","b_vs_Y","local",5.7997e+10,1.1006e+14,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.41,1.229e+10,0.1,1e-14,1897.68436298429
"b","Y","b_vs_Y","local",4488400000,8.376e+12,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.41,1.229e+10,1,1e-14,1866.14383744764
"b","Y","b_vs_Y","local",516070000,8.718e+11,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.41,1.229e+10,10,1e-14,1689.30571434108
"b","Y","b_vs_Y","local",1480200000,2.6857e+12,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.41,1.229e+10,3.1623,1e-14,1814.41697067964
"b","Y","b_vs_Y","local",1.4492e+10,2.742e+13,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.41,1.229e+10,0.31623,1e-14,1892.07838807618
